URL,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
http://www.cian.ru/sale/flat/150977885/,2,7400000,44.0,30.0,6.5,16.804,5,1,1,1,1,4,5,0
http://www.cian.ru/sale/flat/151007094/,2,5232000,48.9,27.0,10.0,14.430,8,1,1,None,1,13,20,1
http://www.cian.ru/sale/flat/150132915/,1,6900000,39.0,19.0,8.0,14.152,7,0,0,0,1,9,17,0
http://www.cian.ru/sale/flat/150605832/,2,18300000,54.0,34.0,7.5,7.619,11,1,1,None,1,9,20,0
http://www.cian.ru/sale/flat/150955705/,3,27900000,80.0,42.0,11.0,2.573,5,1,1,1,1,4,5,0
http://www.cian.ru/sale/flat/150966666/,1,3885184,38.2,14.4,10.6,19.756,10,0,0,None,1,6,25,1
http://www.cian.ru/sale/flat/150473258/,1,5300000,39.9,20.9,8.6,18.391,20,1,0,None,1,3,12,0
http://www.cian.ru/sale/flat/150411534/,1,7000000,36.0,20.0,10.0,4.757,15,1,0,None,1,4,12,0
http://www.cian.ru/sale/flat/147344498/,1,7200000,37.0,18.0,9.0,7.887,15,1,0,1,1,8,12,0
http://www.cian.ru/sale/flat/149611979/,2,9450000,58.0,32.0,11.0,21.260,None,None,None,1,1,17,17,0
http://www.cian.ru/sale/flat/148224543/,2,9200000,44.0,29.0,6.0,3.222,6,1,1,1,0,1,5,0
http://www.cian.ru/sale/flat/148633212/,1,4300000,31.0,19.2,6.0,13.847,5,0,0,0,0,1,5,0
http://www.cian.ru/sale/flat/148954641/,2,8900000,50.8,25.0,8.0,10.341,12,1,1,1,1,8,14,0
http://www.cian.ru/sale/flat/150136439/,1,8500000,37.0,27.0,6.0,8.775,16,1,1,0,0,7,16,0
http://www.cian.ru/sale/flat/149254280/,2,16200000,72.5,38.0,12.0,5.394,7,1,1,None,1,10,18,0
http://www.cian.ru/sale/flat/148982681/,1,6700000,37.0,19.0,8.0,14.509,10,1,1,1,1,6,14,0
http://www.cian.ru/sale/flat/148328208/,1,4800000,33.0,20.0,6.0,13.947,15,1,0,1,1,5,5,0
http://www.cian.ru/sale/flat/150820254/,1,5500000,33.0,20.0,6.0,6.813,13,1,0,1,1,4,5,0
http://www.cian.ru/sale/flat/147384231/,2,9188253,46.0,40.2,4.0,8.645,15,1,1,None,1,14,15,1
http://www.cian.ru/sale/flat/150799874/,2,6000000,43.0,28.0,6.0,10.530,14,1,0,None,1,4,5,0
http://www.cian.ru/sale/flat/150782499/,1,7500000,44.0,19.0,11.0,17.937,10,0,1,None,1,19,24,0
http://www.cian.ru/sale/flat/19735396/,1,5200000,42.4,33.0,9.0,14.388,23,1,1,None,1,4,7,1
http://www.cian.ru/sale/flat/148541216/,2,7300000,52.3,30.4,9.0,15.964,None,None,0,1,1,5,12,0
http://www.cian.ru/sale/flat/151059187/,1,4500000,38.0,18.0,8.0,27.658,5,1,0,None,1,6,17,0
http://www.cian.ru/sale/flat/149096659/,1,6923250,42.5,22.6,15.9,15.631,10,1,1,None,1,22,22,1
http://www.cian.ru/sale/flat/149492636/,3,8050000,61.0,45.5,6.0,11.017,1,0,0,1,1,8,9,0
http://www.cian.ru/sale/flat/151049285/,1,5061604,37.4,18.0,10.0,6.055,3,0,1,None,1,7,15,1
http://www.cian.ru/sale/flat/148289386/,3,10500000,55.0,38.0,6.0,9.778,10,1,1,None,1,3,9,0
http://www.cian.ru/sale/flat/151029759/,2,5400000,45.0,32.0,6.7,15.444,15,1,None,1,0,6,9,0
http://www.cian.ru/sale/flat/150687541/,1,4950000,36.0,19.0,7.0,15.537,8,1,None,None,0,8,9,0
http://www.cian.ru/sale/flat/149849414/,1,5999000,30.0,16.0,6.0,7.492,None,None,1,1,1,3,5,0
http://www.cian.ru/sale/flat/8856748/,1,4700000,32.6,18.7,6.6,13.391,15,1,0,1,0,9,9,0
http://www.cian.ru/sale/flat/149561454/,1,6500000,39.0,19.0,8.5,10.902,10,1,0,1,1,15,17,0
http://www.cian.ru/sale/flat/150380488/,2,7700000,46.0,31.0,7.0,13.081,10,1,0,1,1,2,5,0
http://www.cian.ru/sale/flat/149428467/,1,5150000,35.0,20.0,10.0,14.128,15,1,None,1,1,6,12,0
http://www.cian.ru/sale/flat/150587864/,1,4700000,25.0,18.0,3.0,6.632,None,None,None,0,0,2,5,0
http://www.cian.ru/sale/flat/147438158/,1,4550000,33.0,18.0,6.7,18.172,None,None,0,1,1,6,12,0
http://www.cian.ru/sale/flat/151049282/,1,5128590,37.9,18.0,10.0,6.055,3,0,1,None,1,7,15,1
http://www.cian.ru/sale/flat/150437967/,1,4250000,33.0,19.0,7.0,13.638,20,1,0,1,0,1,9,0
http://www.cian.ru/sale/flat/150438708/,1,11000000,31.0,18.0,6.0,3.200,9,1,0,1,1,8,8,0
http://www.cian.ru/sale/flat/150918369/,2,6000000,37.3,22.5,7.0,10.731,10,1,None,None,0,2,9,0
http://www.cian.ru/sale/flat/150908586/,1,5700000,37.0,20.0,7.0,17.486,10,0,0,1,1,4,9,0
http://www.cian.ru/sale/flat/150607200/,1,9095000,42.8,20.0,12.0,8.435,10,1,1,None,1,3,19,1
http://www.cian.ru/sale/flat/148178762/,1,5914800,32.0,32.0,None,6.295,3,1,1,None,0,10,28,1
http://www.cian.ru/sale/flat/150774288/,3,7400000,73.0,45.0,12.5,31.484,20,0,None,1,1,23,25,0
http://www.cian.ru/sale/flat/151069957/,2,9700000,54.0,30.8,8.4,16.499,6,1,0,1,1,15,17,0
http://www.cian.ru/sale/flat/150513381/,1,4150000,34.6,20.0,7.5,27.504,None,None,1,None,1,2,5,0
http://www.cian.ru/sale/flat/145232447/,1,4800000,35.3,19.6,9.0,16.627,None,None,0,0,1,8,16,0
http://www.cian.ru/sale/flat/150021592/,1,5500000,35.0,17.0,7.0,9.899,5,1,0,1,1,3,4,0
http://www.cian.ru/sale/flat/150604220/,2,12622650,64.5,32.0,12.0,8.435,10,1,1,None,1,2,19,1
http://www.cian.ru/sale/flat/150851736/,2,11000000,54.0,32.0,9.0,20.311,15,1,0,1,1,7,17,0
http://www.cian.ru/sale/flat/39574199/,2,9100000,54.4,36.0,10.0,6.935,8,1,0,1,1,7,14,0
http://www.cian.ru/sale/flat/150923350/,1,5158408,32.2,None,None,11.042,14,1,None,None,1,15,18,1
http://www.cian.ru/sale/flat/151049747/,1,6325830,36.2,18.0,8.0,9.597,9,0,1,None,1,7,8,1
http://www.cian.ru/sale/flat/151037050/,3,6400000,61.0,31.0,6.0,14.728,None,None,None,None,1,4,5,0
http://www.cian.ru/sale/flat/149280936/,1,6847764,40.9,18.6,9.6,17.010,5,1,1,None,1,2,19,1
http://www.cian.ru/sale/flat/150636424/,3,17000000,74.0,45.0,10.1,16.730,10,1,0,1,1,5,17,0
http://www.cian.ru/sale/flat/150486872/,1,5393000,36.2,36.2,None,12.949,11,1,0,None,0,9,15,1
http://www.cian.ru/sale/flat/150797948/,1,1399222,15.2,15.0,None,23.610,26,0,None,1,0,3,3,0
http://www.cian.ru/sale/flat/148743922/,2,7800000,45.0,28.0,6.0,10.850,6,1,0,1,1,4,9,0
http://www.cian.ru/sale/flat/148771722/,1,5200000,33.0,18.0,7.0,15.611,14,1,0,None,1,5,12,0
http://www.cian.ru/sale/flat/150798545/,1,5000000,36.0,18.0,8.0,16.385,10,0,1,1,0,1,5,0
http://www.cian.ru/sale/flat/150994719/,2,4700000,43.5,29.0,6.0,28.174,15,0,1,0,1,4,5,0
http://www.cian.ru/sale/flat/150694096/,2,6400000,37.0,29.0,7.0,16.808,12,1,0,0,0,1,9,0
http://www.cian.ru/sale/flat/149893431/,1,3568278,29.4,None,None,17.727,20,1,1,None,1,2,17,1
http://www.cian.ru/sale/flat/147455200/,2,6400000,36.0,23.0,6.0,17.084,12,1,1,1,1,8,9,0
http://www.cian.ru/sale/flat/149330276/,1,8900000,40.0,20.0,10.5,4.646,3,0,0,1,1,12,22,0
http://www.cian.ru/sale/flat/150452675/,2,12900000,39.0,23.0,6.5,1.789,9,1,0,None,1,2,12,0
http://www.cian.ru/sale/flat/150702791/,1,5400000,35.6,17.8,6.9,15.831,15,1,0,1,1,5,12,0
http://www.cian.ru/sale/flat/151063790/,3,9500000,52.0,40.0,6.0,9.810,20,1,None,0,1,4,5,0
http://www.cian.ru/sale/flat/150095710/,2,7000000,52.0,31.0,9.0,15.964,None,None,None,1,1,10,12,0
http://www.cian.ru/sale/flat/150753917/,1,6350000,38.7,19.5,10.0,8.121,10,1,0,None,1,14,14,0
http://www.cian.ru/sale/flat/149745895/,1,5200000,32.0,18.6,6.0,17.130,6,1,0,None,0,2,9,0
http://www.cian.ru/sale/flat/147885948/,1,7300000,37.8,19.0,8.0,12.875,10,1,1,1,1,9,14,0
http://www.cian.ru/sale/flat/148162689/,1,6200000,31.3,17.3,5.6,12.332,None,None,1,1,1,4,9,0
http://www.cian.ru/sale/flat/150394208/,3,7390000,74.0,46.0,12.4,31.506,20,0,None,0,1,5,25,0
http://www.cian.ru/sale/flat/150797603/,2,8000000,51.6,30.4,8.6,16.555,7,1,0,None,1,6,14,0
http://www.cian.ru/sale/flat/149552846/,1,8800000,39.0,20.0,8.5,9.773,8,1,0,1,1,9,17,0
http://www.cian.ru/sale/flat/44692266/,2,5950000,42.0,27.0,5.5,11.322,10,1,0,1,1,5,5,0
http://www.cian.ru/sale/flat/150923304/,2,6779506,50.4,None,None,11.042,14,1,None,None,1,5,18,1
http://www.cian.ru/sale/flat/150748009/,2,8500000,43.0,29.0,7.0,12.509,None,None,1,1,0,1,5,0
http://www.cian.ru/sale/flat/148718421/,1,7500000,36.0,15.0,8.4,8.964,8,1,0,1,0,2,5,0
http://www.cian.ru/sale/flat/150807533/,3,7000000,73.0,44.0,8.5,31.292,15,0,1,None,1,11,17,0
http://www.cian.ru/sale/flat/149489716/,1,5600000,33.0,21.0,8.0,5.013,6,1,1,1,1,3,5,0
http://www.cian.ru/sale/flat/150165575/,1,4800000,30.0,17.0,None,12.272,10,0,1,0,1,5,5,0
http://www.cian.ru/sale/flat/151001204/,2,2999111,38.1,32.1,6.0,22.028,15,0,1,1,0,3,3,0
http://www.cian.ru/sale/flat/150963042/,1,6000000,36.0,15.0,8.0,18.375,10,1,None,0,0,6,21,0
http://www.cian.ru/sale/flat/149935947/,2,7000000,40.0,24.0,7.0,10.123,15,1,None,1,1,1,12,0
http://www.cian.ru/sale/flat/150877901/,1,5500000,39.0,21.0,9.0,22.437,None,None,None,1,1,8,14,0
http://www.cian.ru/sale/flat/149292129/,3,28000000,84.5,72.0,12.0,6.201,1,1,1,1,0,12,37,0
http://www.cian.ru/sale/flat/149884098/,1,7250000,35.0,17.0,10.0,9.589,15,1,0,0,1,4,12,0
http://www.cian.ru/sale/flat/151004981/,1,5377566,18.3,10.0,None,5.013,6,1,1,None,0,5,5,1
http://www.cian.ru/sale/flat/147504195/,1,7700000,36.0,15.6,7.6,15.833,3,1,0,0,1,2,16,0
http://www.cian.ru/sale/flat/150805907/,2,7350000,48.8,28.6,9.1,15.707,18,1,0,1,1,3,12,0
http://www.cian.ru/sale/flat/150343916/,1,6900000,42.0,17.5,10.0,17.472,2,1,0,0,1,21,22,0
http://www.cian.ru/sale/flat/150260995/,1,6500000,30.7,18.6,5.6,5.343,10,1,1,1,1,5,5,0
http://www.cian.ru/sale/flat/148812795/,2,12900000,61.0,34.6,10.3,16.678,7,1,0,1,1,22,22,0
http://www.cian.ru/sale/flat/150791891/,1,4012500,31.9,None,None,24.551,11,0,0,None,1,13,17,1
http://www.cian.ru/sale/flat/150485102/,2,7200000,45.0,27.0,6.5,16.355,20,1,0,None,0,3,9,0
http://www.cian.ru/sale/flat/150924377/,2,5800000,44.0,30.0,6.2,12.743,10,1,0,1,1,3,5,0
http://www.cian.ru/sale/flat/150724177/,1,4950000,35.1,19.6,9.9,9.331,14,1,0,1,0,1,12,0
http://www.cian.ru/sale/flat/149597886/,1,7350000,39.0,20.0,8.0,11.735,3,0,None,0,1,8,17,0
http://www.cian.ru/sale/flat/150728383/,1,4500000,33.0,20.3,6.0,14.232,15,1,0,1,0,1,5,0
http://www.cian.ru/sale/flat/148272159/,1,5200000,40.0,21.0,9.0,15.749,15,1,0,1,1,3,8,0
http://www.cian.ru/sale/flat/150360266/,1,9200000,54.6,21.8,13.2,19.068,5,0,1,None,1,18,24,1
http://www.cian.ru/sale/flat/150967198/,1,4983180,34.5,None,None,14.388,7,0,1,None,1,7,7,1
http://www.cian.ru/sale/flat/149566523/,2,6700000,48.0,30.0,7.0,16.241,8,0,1,1,1,2,5,0
http://www.cian.ru/sale/flat/151071264/,5,1730000,194.2,1.0,None,3.236,9,1,1,0,1,10,13,0
http://www.cian.ru/sale/flat/142821939/,1,5100000,32.1,21.4,5.6,11.789,10,1,None,None,1,3,9,0
http://www.cian.ru/sale/flat/148938089/,1,4638150,37.5,13.7,14.6,13.326,20,1,1,None,0,11,32,1
http://www.cian.ru/sale/flat/146949921/,2,6500000,45.0,30.0,6.0,9.886,3,1,1,None,1,2,5,0
http://www.cian.ru/sale/flat/150692392/,3,10400000,78.0,48.0,10.0,16.291,10,1,0,1,1,12,22,0
http://www.cian.ru/sale/flat/26406106/,3,78000000,132.0,90.0,20.0,2.395,3,1,1,0,0,4,6,0
http://www.cian.ru/sale/flat/150880820/,1,3450000,31.0,23.5,7.1,20.186,10,0,1,None,1,6,8,1
http://www.cian.ru/sale/flat/150684509/,2,7356800,41.3,27.8,None,5.222,None,None,1,None,0,4,19,1
http://www.cian.ru/sale/flat/148983187/,1,4800000,33.0,18.0,6.0,14.959,5,0,1,1,1,2,5,0
http://www.cian.ru/sale/flat/149231080/,1,7200000,31.0,19.0,5.5,6.393,15,1,1,1,0,2,7,0
http://www.cian.ru/sale/flat/148783182/,2,8500000,48.5,31.1,8.0,5.548,14,1,0,0,0,1,12,0
http://www.cian.ru/sale/flat/151044391/,2,7800000,45.0,29.0,6.0,8.343,5,1,None,1,1,8,12,0
http://www.cian.ru/sale/flat/148996022/,1,4656553,37.9,None,None,24.073,15,1,0,None,0,21,23,1
http://www.cian.ru/sale/flat/148208635/,1,4850000,38.0,20.0,9.0,20.967,None,None,0,1,1,2,17,0
http://www.cian.ru/sale/flat/150415529/,1,3890000,37.0,21.0,10.0,27.122,15,0,0,None,1,9,12,0
http://www.cian.ru/sale/flat/149262559/,1,8109499,42.0,19.0,11.0,12.091,10,1,1,None,1,13,24,1
http://www.cian.ru/sale/flat/149455364/,1,5200000,38.0,17.0,7.0,20.796,4,0,0,0,1,5,12,0
http://www.cian.ru/sale/flat/50358006/,1,6750000,41.0,20.7,9.0,16.772,17,1,0,1,1,7,14,0
http://www.cian.ru/sale/flat/150708195/,3,13200000,54.4,30.0,10.0,4.389,9,1,1,1,0,2,8,0
http://www.cian.ru/sale/flat/150457710/,2,11900000,64.0,35.0,14.0,17.488,None,None,0,1,1,5,22,0
http://www.cian.ru/sale/flat/150937019/,2,6500000,44.0,29.0,6.0,16.806,15,1,1,None,0,1,5,0
http://www.cian.ru/sale/flat/41913300/,1,7700000,41.0,18.0,11.0,13.876,16,1,1,1,1,10,24,0
http://www.cian.ru/sale/flat/150967137/,1,5450172,40.3,None,None,14.388,7,0,1,None,0,2,7,1
http://www.cian.ru/sale/flat/150427725/,1,7600000,39.0,20.1,10.5,8.213,8,1,0,0,1,15,22,0
http://www.cian.ru/sale/flat/150825472/,1,4150000,32.0,20.0,6.0,13.612,5,0,None,None,0,1,5,0
http://www.cian.ru/sale/flat/47561562/,1,5950000,36.0,21.0,10.0,15.183,5,0,None,0,1,14,16,0
http://www.cian.ru/sale/flat/51182109/,1,5100000,36.3,20.0,6.0,16.600,10,1,0,1,1,2,9,0
http://www.cian.ru/sale/flat/150197629/,1,4240800,27.9,13.3,4.0,12.643,7,0,1,None,0,3,19,1
http://www.cian.ru/sale/flat/150938923/,1,6500000,37.3,27.3,10.0,15.905,9,1,0,1,1,7,16,0
http://www.cian.ru/sale/flat/150866570/,1,12533034,38.7,None,None,2.994,8,1,None,None,0,2,7,1
http://www.cian.ru/sale/flat/49700485/,1,5600000,33.0,20.0,7.0,9.762,12,1,1,1,1,4,5,0
http://www.cian.ru/sale/flat/149173263/,2,7300000,53.0,32.0,9.0,15.461,10,1,0,1,0,1,12,0
http://www.cian.ru/sale/flat/150803694/,2,7350000,52.0,31.0,10.0,20.888,12,0,0,1,1,9,12,0
http://www.cian.ru/sale/flat/149173016/,3,9000000,60.0,39.0,8.0,10.919,15,1,0,1,1,1,9,0
http://www.cian.ru/sale/flat/150855351/,1,5300000,34.3,20.8,7.0,17.785,10,1,0,1,1,7,9,0
http://www.cian.ru/sale/flat/150403649/,1,9000000,36.5,19.4,8.0,8.261,10,1,1,1,1,10,12,0
http://www.cian.ru/sale/flat/150638579/,1,6500000,36.0,20.0,9.0,9.148,16,1,1,None,1,4,5,0
http://www.cian.ru/sale/flat/149855225/,1,5800000,35.0,20.0,7.0,17.492,20,1,0,1,0,9,9,0
http://www.cian.ru/sale/flat/148833217/,4,14450000,64.0,48.0,6.5,4.913,5,1,1,None,0,1,6,0
http://www.cian.ru/sale/flat/150437650/,1,5000000,33.0,19.0,6.0,18.103,15,1,None,1,0,4,9,0
http://www.cian.ru/sale/flat/51220504/,1,8400000,39.0,14.0,7.0,12.311,5,1,1,1,0,8,13,0
http://www.cian.ru/sale/flat/149513879/,1,5300000,32.0,20.0,6.0,8.772,5,1,0,1,1,5,5,0
http://www.cian.ru/sale/flat/150894737/,1,4900000,31.6,18.0,7.0,10.203,28,0,1,1,1,6,9,0
http://www.cian.ru/sale/flat/145493808/,2,9200000,45.0,29.0,7.0,9.683,10,1,0,1,1,6,14,0
http://www.cian.ru/sale/flat/149652290/,1,4800000,30.2,17.4,5.8,13.566,11,1,0,1,0,1,5,0
http://www.cian.ru/sale/flat/150902863/,2,6600000,38.0,25.0,8.0,11.399,10,0,None,1,1,4,9,0
http://www.cian.ru/sale/flat/150941949/,2,7150000,47.0,31.0,7.0,13.287,12,1,1,1,0,1,5,0
http://www.cian.ru/sale/flat/149874429/,1,5300000,30.5,19.0,5.5,13.916,18,1,1,1,1,4,5,0
http://www.cian.ru/sale/flat/150353108/,1,5550000,31.4,21.3,6.0,16.808,9,1,None,1,1,9,9,0
http://www.cian.ru/sale/flat/149968815/,2,6500000,44.0,30.0,5.7,10.270,18,1,1,0,0,2,9,0
http://www.cian.ru/sale/flat/150783812/,1,6400000,35.0,19.5,10.1,10.447,5,0,0,1,1,15,16,0
http://www.cian.ru/sale/flat/150997165/,2,9990000,50.0,29.0,13.0,6.779,14,1,0,1,1,3,16,0
http://www.cian.ru/sale/flat/150791113/,2,6500000,48.0,31.0,6.0,13.216,10,1,0,None,1,6,9,0
http://www.cian.ru/sale/flat/39462407/,1,4900000,35.0,25.0,6.3,16.483,None,None,1,1,1,5,9,0
http://www.cian.ru/sale/flat/150828402/,2,5350000,44.0,29.0,6.0,14.657,10,1,1,1,1,5,5,0
http://www.cian.ru/sale/flat/149624313/,2,6690000,51.7,30.4,8.5,16.447,5,0,0,1,1,5,12,0
http://www.cian.ru/sale/flat/150966690/,1,3951126,38.5,14.5,10.6,19.756,10,0,0,None,1,11,25,1
http://www.cian.ru/sale/flat/151007137/,2,7600000,38.0,23.0,8.0,11.530,5,0,None,0,1,7,9,0
http://www.cian.ru/sale/flat/150105244/,2,8350000,63.0,30.0,11.5,22.310,None,None,None,1,1,17,24,0
http://www.cian.ru/sale/flat/150942822/,1,6800000,39.0,24.0,7.0,13.835,12,1,0,1,1,2,12,0
http://www.cian.ru/sale/flat/149841852/,2,5600000,38.0,22.7,7.6,12.268,10,1,None,None,1,7,9,0
http://www.cian.ru/sale/flat/151005987/,1,5600000,33.0,21.0,6.0,14.851,5,1,None,None,1,2,5,0
http://www.cian.ru/sale/flat/150892883/,1,5500000,26.9,18.0,2.2,9.992,10,1,None,0,0,1,5,0
http://www.cian.ru/sale/flat/2273991/,1,6800000,41.0,21.0,8.5,10.449,11,1,1,1,1,6,16,0
http://www.cian.ru/sale/flat/149724064/,1,6990000,36.0,19.0,8.5,13.205,15,1,0,0,1,7,16,0
http://www.cian.ru/sale/flat/148800467/,1,6325576,29.5,29.5,None,5.040,5,1,1,0,0,3,6,0
http://www.cian.ru/sale/flat/151000108/,1,6400000,38.0,23.0,7.0,9.214,13,1,0,1,0,2,9,0
http://www.cian.ru/sale/flat/150973224/,2,6300000,45.0,30.0,6.0,9.962,19,1,None,None,1,5,5,0
http://www.cian.ru/sale/flat/151057539/,3,7500000,67.0,48.0,7.0,15.783,19,1,0,1,1,5,9,0
http://www.cian.ru/sale/flat/150191982/,1,4500000,32.0,26.0,6.0,16.877,12,1,None,1,0,1,5,0
http://www.cian.ru/sale/flat/148473625/,2,9500000,36.9,22.5,6.0,5.719,3,1,1,None,1,10,11,0
http://www.cian.ru/sale/flat/149950599/,2,5800000,43.3,27.0,6.0,13.991,9,0,1,1,1,5,5,0
http://www.cian.ru/sale/flat/148328200/,1,4950000,34.0,17.5,8.0,16.562,14,1,0,0,1,10,12,0
http://www.cian.ru/sale/flat/150989729/,2,11500000,54.0,32.0,10.0,12.918,15,1,None,0,1,13,17,0
http://www.cian.ru/sale/flat/47639387/,1,7500000,38.0,19.5,9.5,11.329,10,1,0,1,1,11,14,0
http://www.cian.ru/sale/flat/150775620/,2,5600000,40.0,23.5,6.4,17.105,20,1,0,0,1,7,14,0
http://www.cian.ru/sale/flat/48912646/,1,12533034,38.7,None,None,2.956,5,1,1,None,0,2,7,1
http://www.cian.ru/sale/flat/150510091/,4,14250000,102.0,63.0,10.0,16.488,6,1,0,1,1,10,22,0
http://www.cian.ru/sale/flat/19937783/,1,4500000,42.0,19.0,10.0,30.114,None,None,1,0,1,13,13,0
http://www.cian.ru/sale/flat/147450928/,2,13000000,67.1,39.4,10.0,14.180,10,0,1,1,1,20,22,0
http://www.cian.ru/sale/flat/151049205/,1,5584000,36.5,19.0,11.0,14.388,None,None,1,None,1,5,7,1
http://www.cian.ru/sale/flat/148181155/,2,8808800,67.0,55.0,None,5.997,10,1,1,0,0,2,3,0
http://www.cian.ru/sale/flat/149203817/,1,5700000,42.0,21.0,10.0,18.142,10,0,0,0,1,2,16,0
http://www.cian.ru/sale/flat/150093749/,1,4600000,31.7,21.4,5.2,15.567,3,1,None,1,1,4,9,0
http://www.cian.ru/sale/flat/150759553/,1,9440055,54.9,None,None,19.082,5,0,1,None,0,16,24,1
http://www.cian.ru/sale/flat/150146446/,1,9500000,40.0,19.0,9.0,16.282,5,1,None,None,1,10,17,0
http://www.cian.ru/sale/flat/146443160/,2,5750000,43.0,27.0,6.0,13.675,16,1,0,0,1,3,5,0
http://www.cian.ru/sale/flat/145254469/,1,4250000,37.0,19.0,10.0,18.682,10,0,0,1,1,14,16,0
http://www.cian.ru/sale/flat/149274437/,1,9500000,39.0,21.0,9.0,7.605,8,0,1,0,1,8,14,0
http://www.cian.ru/sale/flat/148938323/,2,5405810,39.1,27.6,5.3,13.326,20,1,1,None,0,25,25,1
http://www.cian.ru/sale/flat/149662070/,3,8500000,67.0,41.0,8.0,15.964,10,0,0,0,1,2,12,0
http://www.cian.ru/sale/flat/148285244/,1,5005000,27.3,None,None,22.302,3,0,None,None,0,21,None,1
http://www.cian.ru/sale/flat/150638458/,2,29000000,60.0,35.0,10.0,1.013,7,1,1,None,0,2,7,0
http://www.cian.ru/sale/flat/150634357/,1,5200000,33.0,19.0,7.0,15.169,5,0,0,0,0,4,9,0
http://www.cian.ru/sale/flat/150822057/,1,4800000,33.0,23.0,6.0,16.573,18,1,1,1,0,3,6,0
http://www.cian.ru/sale/flat/150053047/,1,7400000,38.2,20.0,10.0,15.582,None,None,0,1,1,11,22,0
http://www.cian.ru/sale/flat/50872863/,2,6300000,48.5,28.3,7.0,15.990,10,1,1,None,0,1,5,0
http://www.cian.ru/sale/flat/150848778/,2,8300000,52.0,37.0,9.0,16.820,10,1,0,1,1,4,12,0
http://www.cian.ru/sale/flat/148443299/,1,4200000,36.0,20.0,9.6,18.148,22,1,None,0,1,4,12,0
http://www.cian.ru/sale/flat/148647603/,3,25825000,103.3,66.0,32.5,10.870,7,1,1,None,1,15,40,0
http://www.cian.ru/sale/flat/143016599/,2,6938435,62.4,36.7,11.0,26.319,15,1,1,None,1,17,17,1
http://www.cian.ru/sale/flat/150430590/,2,6000000,41.0,26.0,5.1,10.588,12,1,None,1,1,2,5,0
http://www.cian.ru/sale/flat/148894545/,1,9100000,38.0,19.1,10.0,3.078,9,1,0,1,1,12,16,0
http://www.cian.ru/sale/flat/150638483/,3,21500000,69.0,45.0,8.0,2.102,7,1,0,None,0,5,24,0
http://www.cian.ru/sale/flat/151052169/,1,4642451,37.0,None,None,13.077,4,0,1,None,1,21,32,1
http://www.cian.ru/sale/flat/150858218/,3,41428660,116.0,85.0,15.0,1.900,6,1,None,1,0,3,6,0
http://www.cian.ru/sale/flat/151071824/,3,8800000,72.0,43.0,9.0,17.077,6,1,None,1,1,7,12,0
http://www.cian.ru/sale/flat/151025791/,1,5540000,35.0,20.0,10.0,13.981,5,0,0,0,1,16,16,0
http://www.cian.ru/sale/flat/150508341/,1,6290490,46.7,24.5,10.0,18.102,5,1,0,None,0,2,25,1
http://www.cian.ru/sale/flat/150934001/,1,4800000,38.0,18.0,9.0,17.402,None,None,None,None,1,2,16,0
http://www.cian.ru/sale/flat/149696488/,2,6650000,45.2,28.6,6.0,17.958,None,None,0,1,1,9,12,0
http://www.cian.ru/sale/flat/145938384/,1,7000000,30.0,15.0,9.0,5.587,9,1,None,None,0,5,5,0
http://www.cian.ru/sale/flat/147543560/,1,5300000,32.0,20.0,5.5,11.807,5,0,0,None,0,1,5,0
http://www.cian.ru/sale/flat/151071994/,1,5400000,42.0,21.0,9.0,21.587,15,1,0,0,1,9,10,0
http://www.cian.ru/sale/flat/149113063/,1,6899970,46.2,None,None,6.159,None,None,None,None,0,2,None,1
http://www.cian.ru/sale/flat/148215658/,2,6700000,48.6,29.7,6.0,15.990,10,1,None,None,1,6,9,0
http://www.cian.ru/sale/flat/150571945/,2,14500000,35.0,23.0,5.0,2.392,15,1,1,1,0,6,7,0
http://www.cian.ru/sale/flat/147477898/,2,8250000,40.0,25.0,7.0,7.412,14,1,None,None,1,9,12,0
http://www.cian.ru/sale/flat/149047211/,1,5964462,35.6,12.6,11.6,11.050,10,1,1,None,0,9,18,1
http://www.cian.ru/sale/flat/149047703/,1,6771500,46.7,24.5,10.0,18.102,5,1,0,None,0,7,25,1
http://www.cian.ru/sale/flat/143965758/,2,8200000,45.0,32.0,6.0,5.475,10,1,1,None,1,2,5,0
http://www.cian.ru/sale/flat/150866582/,1,10613408,46.1,None,None,5.043,15,1,None,None,0,1,8,1
http://www.cian.ru/sale/flat/148995358/,1,4836529,37.8,None,None,24.073,15,1,1,None,0,3,24,1
http://www.cian.ru/sale/flat/148849850/,2,6950000,45.2,28.0,7.0,15.077,8,0,0,0,1,10,12,0
http://www.cian.ru/sale/flat/150644232/,2,7650000,47.7,29.9,7.0,16.358,7,0,1,0,1,4,9,0
http://www.cian.ru/sale/flat/51753444/,1,5050000,40.0,21.0,8.5,18.706,None,None,0,1,1,6,14,0
http://www.cian.ru/sale/flat/145026867/,1,4700000,40.0,18.7,8.0,30.121,20,0,1,0,1,8,13,0
http://www.cian.ru/sale/flat/149580086/,2,11000000,52.0,32.0,9.0,14.874,19,1,None,0,1,14,17,0
http://www.cian.ru/sale/flat/148746861/,1,3912000,32.6,15.6,7.1,24.687,None,None,0,None,1,7,17,0
http://www.cian.ru/sale/flat/147002018/,1,5507862,29.7,20.0,None,11.050,10,1,1,None,0,10,18,1
