URL,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
http://www.cian.ru/sale/flat/43320132/,1,8600000,32.0,22.0,6.0,10.514,10,1,0,None,1,4,9,0
http://www.cian.ru/sale/flat/150411333/,2,5900000,37.6,22.8,7.6,12.513,19,1,None,1,1,4,9,0
http://www.cian.ru/sale/flat/148552231/,2,12500000,60.0,35.0,10.0,12.165,12,1,0,1,1,17,22,0
http://www.cian.ru/sale/flat/148881838/,1,4500000,30.0,18.5,5.6,11.377,35,1,1,None,1,2,5,0
http://www.cian.ru/sale/flat/150204651/,1,8500000,45.3,20.0,13.0,15.204,10,0,1,1,1,18,18,0
http://www.cian.ru/sale/flat/149738374/,2,9516000,61.0,29.9,10.9,15.467,20,0,0,None,1,6,24,1
http://www.cian.ru/sale/flat/148733932/,3,7500000,65.0,47.0,8.0,18.753,10,0,0,0,1,8,16,0
http://www.cian.ru/sale/flat/150874983/,1,7850000,40.0,20.0,10.0,17.572,5,1,0,1,1,6,22,0
http://www.cian.ru/sale/flat/150700123/,1,4012500,31.9,None,None,24.551,11,0,0,None,1,4,17,1
http://www.cian.ru/sale/flat/145645256/,3,6500000,57.0,42.0,6.0,17.552,10,0,1,1,0,2,9,0
http://www.cian.ru/sale/flat/150460475/,1,7200000,36.9,19.4,8.5,15.284,2,1,1,1,1,8,14,0
http://www.cian.ru/sale/flat/151093682/,3,8000000,63.4,39.5,9.8,13.291,18,1,0,None,1,9,9,0
http://www.cian.ru/sale/flat/150759695/,2,14575375,80.8,None,13.1,19.082,5,0,1,None,0,18,24,1
http://www.cian.ru/sale/flat/148748835/,1,3951900,36.7,16.2,7.4,24.720,None,None,0,None,1,5,17,1
http://www.cian.ru/sale/flat/151120120/,3,8800000,60.2,38.7,8.5,19.949,10,1,0,0,1,7,9,0
http://www.cian.ru/sale/flat/149323652/,1,5150000,32.0,21.5,6.0,13.197,12,1,None,None,1,9,9,0
http://www.cian.ru/sale/flat/51200154/,1,6000000,34.0,20.0,10.0,5.217,12,1,1,None,0,3,4,0
http://www.cian.ru/sale/flat/149303371/,1,7500000,33.0,19.0,6.5,3.814,13,1,None,None,0,7,7,0
http://www.cian.ru/sale/flat/145938384/,1,7000000,30.0,15.0,9.0,5.587,9,1,None,None,0,5,5,0
http://www.cian.ru/sale/flat/150967062/,4,15417360,119.7,18.1,10.0,14.388,7,0,1,None,0,3,7,1
http://www.cian.ru/sale/flat/150996071/,2,10300000,59.6,33.0,10.0,15.709,15,1,0,1,1,10,22,0
http://www.cian.ru/sale/flat/137351838/,1,9700000,42.0,21.0,9.0,13.839,20,1,None,None,1,2,15,0
http://www.cian.ru/sale/flat/150956376/,1,4650000,35.0,21.0,7.0,15.114,10,0,None,1,1,5,9,0
http://www.cian.ru/sale/flat/149446268/,2,13900000,70.6,35.0,16.0,23.935,10,0,1,None,1,3,19,0
http://www.cian.ru/sale/flat/51280929/,3,9000000,85.0,48.0,14.2,22.860,15,1,1,None,1,17,20,1
http://www.cian.ru/sale/flat/151064284/,1,5016950,29.9,None,None,9.644,6,0,None,None,1,1,8,1
http://www.cian.ru/sale/flat/150609089/,3,20000000,68.0,47.0,9.0,2.806,2,0,0,1,0,6,14,0
http://www.cian.ru/sale/flat/17931154/,4,45651690,167.8,None,None,15.583,9,1,1,1,0,21,35,0
http://www.cian.ru/sale/flat/150296829/,1,4000000,24.0,16.0,4.0,10.866,10,0,1,0,0,4,5,0
http://www.cian.ru/sale/flat/149567339/,2,5550000,39.0,23.0,7.0,14.174,5,0,1,1,0,1,9,0
http://www.cian.ru/sale/flat/149780115/,3,29950000,98.0,50.0,20.0,5.863,None,None,None,None,1,15,20,0
http://www.cian.ru/sale/flat/150571654/,1,9500000,38.0,18.0,8.0,14.715,15,1,1,None,1,10,16,0
http://www.cian.ru/sale/flat/150922848/,3,12700000,58.0,42.0,6.0,11.100,6,1,None,1,1,8,9,0
http://www.cian.ru/sale/flat/149724127/,2,63040000,78.8,None,None,2.084,7,1,None,None,0,3,7,1
http://www.cian.ru/sale/flat/147450929/,2,8000000,51.5,30.0,10.0,18.787,10,0,0,0,1,4,17,0
http://www.cian.ru/sale/flat/149722855/,1,4500000,26.0,15.0,6.0,15.921,10,1,0,1,0,2,9,0
http://www.cian.ru/sale/flat/149407636/,1,6858600,42.6,32.4,10.0,13.451,14,1,0,None,1,2,17,0
http://www.cian.ru/sale/flat/149031357/,1,9117548,53.3,53.3,None,5.013,6,1,None,None,0,3,None,1
http://www.cian.ru/sale/flat/150941949/,2,7150000,47.0,31.0,7.0,13.287,12,1,1,1,0,1,5,0
http://www.cian.ru/sale/flat/149040659/,1,5950000,40.3,15.5,11.2,21.822,5,0,1,None,1,17,23,1
http://www.cian.ru/sale/flat/149488863/,4,29900000,76.6,39.0,16.0,2.497,3,1,None,None,0,3,8,0
http://www.cian.ru/sale/flat/151144462/,1,6050000,37.0,19.0,10.0,14.218,20,1,0,None,0,3,17,0
http://www.cian.ru/sale/flat/148893253/,3,12000000,62.7,43.0,9.2,8.011,15,1,0,1,1,2,12,0
http://www.cian.ru/sale/flat/148518352/,1,5400000,34.7,19.6,8.0,14.522,10,1,1,0,1,4,5,0
http://www.cian.ru/sale/flat/150842835/,1,4803018,35.8,14.1,12.4,14.683,4,0,1,None,1,11,17,1
http://www.cian.ru/sale/flat/150925763/,3,21752826,123.0,96.0,15.0,9.907,5,0,1,0,0,30,37,0
http://www.cian.ru/sale/flat/149638828/,1,6500000,32.0,17.0,6.0,8.959,12,1,1,None,1,4,5,0
http://www.cian.ru/sale/flat/150595104/,1,5200000,36.0,15.0,10.0,23.528,2,1,None,1,0,1,12,0
http://www.cian.ru/sale/flat/150367388/,3,42390855,117.0,100.0,17.0,1.900,6,1,1,1,0,3,5,0
http://www.cian.ru/sale/flat/150424937/,1,5200000,33.0,20.0,7.0,16.292,7,1,0,1,0,8,9,0
http://www.cian.ru/sale/flat/151142088/,3,27800000,78.0,56.0,None,3.644,6,1,0,1,0,3,8,0
http://www.cian.ru/sale/flat/150454340/,1,4700000,33.0,18.0,6.0,10.804,10,0,1,0,0,1,5,0
http://www.cian.ru/sale/flat/149921866/,4,18900000,90.0,71.0,7.0,5.622,2,1,1,1,1,5,5,0
http://www.cian.ru/sale/flat/151013833/,2,6300000,44.0,27.0,6.0,16.141,10,1,0,1,0,6,9,0
http://www.cian.ru/sale/flat/149470499/,2,7400000,48.0,32.0,9.5,15.851,10,1,0,None,1,2,12,0
http://www.cian.ru/sale/flat/148964125/,2,12050000,54.5,32.0,10.0,12.064,12,1,0,1,1,10,17,0
http://www.cian.ru/sale/flat/143480349/,2,5700000,39.2,24.0,6.3,16.685,None,None,1,1,1,5,9,0
http://www.cian.ru/sale/flat/138895412/,3,50000000,100.0,70.0,21.8,2.363,2,1,1,1,1,4,6,0
http://www.cian.ru/sale/flat/32616292/,2,9200000,36.0,28.0,7.0,8.637,10,1,None,0,1,3,9,0
http://www.cian.ru/sale/flat/150188119/,1,12284052,52.2,18.2,13.6,10.925,3,0,None,None,1,8,9,1
http://www.cian.ru/sale/flat/150892456/,2,6150000,42.4,31.0,5.8,11.287,15,1,0,1,1,4,9,0
http://www.cian.ru/sale/flat/150456379/,1,5350000,38.5,19.3,8.5,20.436,5,1,None,None,0,2,17,0
http://www.cian.ru/sale/flat/151124236/,1,6000000,39.0,21.0,9.0,18.372,5,1,0,1,0,1,12,0
http://www.cian.ru/sale/flat/150947869/,2,6200000,38.9,23.5,6.0,10.923,5,0,0,1,1,11,12,0
http://www.cian.ru/sale/flat/150188037/,1,10637980,47.5,19.6,12.2,10.925,3,0,None,None,1,2,9,1
http://www.cian.ru/sale/flat/151003155/,2,23850000,67.0,36.0,15.0,15.348,15,1,1,0,0,21,37,0
http://www.cian.ru/sale/flat/148074618/,2,31000000,55.0,36.0,10.0,1.388,5,1,1,1,1,6,9,0
http://www.cian.ru/sale/flat/147670482/,2,5950000,38.0,24.0,7.0,16.893,10,1,0,0,1,8,12,0
http://www.cian.ru/sale/flat/148918483/,5,257605965,247.0,157.2,30.0,11.238,19,1,1,1,1,26,30,0
http://www.cian.ru/sale/flat/143224911/,1,4500000,33.0,20.0,10.0,15.414,20,1,1,0,0,4,6,0
http://www.cian.ru/sale/flat/151049225/,1,5910820,40.7,18.0,11.0,6.055,3,0,1,None,1,7,14,1
http://www.cian.ru/sale/flat/150971962/,2,9690000,64.0,34.0,13.0,13.335,None,None,None,1,1,11,17,0
http://www.cian.ru/sale/flat/149832276/,2,26000000,85.4,60.0,20.0,4.741,10,1,1,None,0,7,7,0
http://www.cian.ru/sale/flat/150223888/,1,11600000,54.0,20.0,17.0,8.992,5,1,1,None,0,22,22,0
http://www.cian.ru/sale/flat/150639606/,2,8000000,49.4,28.4,8.0,6.970,6,1,1,1,1,4,5,0
http://www.cian.ru/sale/flat/150650527/,1,4650000,37.0,20.0,9.0,17.690,10,0,0,1,0,1,16,0
http://www.cian.ru/sale/flat/141499835/,1,6796350,41.2,21.7,8.2,15.429,None,None,0,None,1,1,24,0
http://www.cian.ru/sale/flat/150992835/,2,13800000,59.4,33.7,10.0,11.156,28,1,0,1,1,7,17,0
http://www.cian.ru/sale/flat/150841080/,3,7613065,77.3,51.1,5.0,20.186,20,0,1,None,1,6,14,1
http://www.cian.ru/sale/flat/150188021/,1,10722534,47.7,26.1,4.1,10.925,3,0,None,None,1,4,9,1
http://www.cian.ru/sale/flat/148705926/,3,17882241,80.9,47.5,6.0,10.885,1,1,1,None,1,9,11,1
http://www.cian.ru/sale/flat/145085309/,2,72173302,109.8,66.0,11.0,2.945,5,1,1,None,0,4,13,1
http://www.cian.ru/sale/flat/151111658/,1,6500000,32.0,21.0,6.0,9.156,10,1,0,0,0,5,9,0
http://www.cian.ru/sale/flat/50737378/,2,6500000,46.0,32.0,6.0,16.159,14,0,1,1,1,5,5,0
http://www.cian.ru/sale/flat/50885268/,3,50379901,103.0,70.0,15.0,2.406,10,1,1,None,0,2,5,0
http://www.cian.ru/sale/flat/150797556/,2,11700000,52.0,34.0,10.0,7.528,15,1,None,0,1,6,14,0
http://www.cian.ru/sale/flat/24402594/,3,29000000,114.6,55.6,13.9,13.995,3,1,1,1,1,13,13,0
http://www.cian.ru/sale/flat/150874579/,1,4950000,35.0,21.0,6.5,12.717,18,1,None,None,1,9,9,0
http://www.cian.ru/sale/flat/149517876/,2,6200000,44.0,28.0,6.0,16.692,None,None,0,None,1,4,9,0
http://www.cian.ru/sale/flat/149443045/,1,9795702,50.1,None,None,13.984,15,1,1,None,0,9,23,1
http://www.cian.ru/sale/flat/50264809/,3,47000000,130.0,87.0,10.0,15.647,7,1,1,1,1,7,22,0
http://www.cian.ru/sale/flat/151140627/,2,14588000,63.0,30.0,10.5,14.649,8,1,1,None,1,2,9,0
http://www.cian.ru/sale/flat/150857750/,1,5350000,34.0,18.0,6.0,16.758,15,1,None,1,0,9,9,0
http://www.cian.ru/sale/flat/150602253/,1,6203120,37.2,None,None,11.349,None,None,None,None,0,12,18,1
http://www.cian.ru/sale/flat/150155136/,1,5240000,39.0,19.0,8.0,20.877,None,None,None,1,1,9,17,0
http://www.cian.ru/sale/flat/148799049/,3,33000000,102.0,46.0,37.0,8.452,12,1,1,None,0,12,32,0
http://www.cian.ru/sale/flat/151053264/,1,8500000,39.0,None,None,13.009,2,0,None,1,1,9,14,0
http://www.cian.ru/sale/flat/148470040/,1,4360000,39.3,19.0,7.0,24.538,15,0,0,None,1,22,25,1
http://www.cian.ru/sale/flat/151122126/,3,25500000,96.0,57.0,12.0,12.773,6,1,None,1,0,34,39,0
http://www.cian.ru/sale/flat/150714166/,1,5100000,33.0,18.9,7.0,16.623,10,1,0,1,0,3,9,0
http://www.cian.ru/sale/flat/139899932/,3,27000000,75.8,47.2,8.8,7.971,16,1,0,1,0,7,12,0
http://www.cian.ru/sale/flat/150197564/,3,14546896,72.1,38.5,10.3,13.645,14,1,1,None,0,4,22,1
http://www.cian.ru/sale/flat/49968188/,1,7950000,38.6,18.0,10.0,6.893,10,1,1,1,1,3,16,0
http://www.cian.ru/sale/flat/150507561/,2,7279740,70.2,30.6,15.2,18.309,10,0,0,None,1,11,25,1
http://www.cian.ru/sale/flat/28364164/,2,7400000,52.0,31.0,9.0,13.532,15,1,None,0,1,11,12,0
http://www.cian.ru/sale/flat/150751786/,3,6999000,60.0,42.0,6.0,16.704,10,0,0,0,1,5,5,0
http://www.cian.ru/sale/flat/151076182/,3,7400000,55.0,37.0,6.0,13.843,5,1,0,0,1,3,5,0
http://www.cian.ru/sale/flat/148750139/,3,14500000,68.0,46.0,8.0,5.175,11,1,0,1,1,5,5,0
http://www.cian.ru/sale/flat/150151428/,1,8400000,41.0,21.0,9.0,5.676,3,1,0,1,1,9,14,0
http://www.cian.ru/sale/flat/149124327/,2,13000000,72.0,28.0,28.0,23.450,None,None,None,1,1,6,6,0
http://www.cian.ru/sale/flat/150645938/,1,11200000,45.0,18.0,12.0,10.114,15,1,1,1,0,10,12,0
http://www.cian.ru/sale/flat/149835815/,1,5785000,35.9,None,None,11.349,None,None,None,None,0,6,20,1
http://www.cian.ru/sale/flat/148938640/,1,4066619,31.5,21.9,None,13.326,20,1,1,None,0,18,32,1
http://www.cian.ru/sale/flat/150964751/,3,8350000,55.3,42.0,7.0,11.699,15,0,1,1,1,5,8,0
http://www.cian.ru/sale/flat/148857195/,2,7700000,49.7,33.0,7.5,18.103,21,0,0,0,0,3,9,0
http://www.cian.ru/sale/flat/151093743/,1,5990000,41.7,20.9,8.6,18.006,12,1,0,None,1,6,17,0
http://www.cian.ru/sale/flat/148951743/,3,8000000,61.0,42.7,9.0,17.163,25,1,0,1,0,5,12,0
http://www.cian.ru/sale/flat/150190997/,3,27900000,117.0,80.0,30.0,4.741,10,1,1,0,0,7,7,0
http://www.cian.ru/sale/flat/147977644/,3,13496300,64.1,64.1,None,5.726,7,1,1,0,1,4,6,0
http://www.cian.ru/sale/flat/149861540/,1,12108096,46.8,40.0,6.8,5.693,7,0,1,None,0,4,8,1
http://www.cian.ru/sale/flat/149805207/,3,10900000,75.5,44.5,10.0,16.476,15,1,0,1,1,6,17,0
http://www.cian.ru/sale/flat/33698572/,1,6595000,41.7,20.8,9.1,15.352,5,0,None,1,1,6,8,0
http://www.cian.ru/sale/flat/149835820/,1,5635480,35.9,None,None,11.349,None,None,None,None,0,8,20,1
http://www.cian.ru/sale/flat/146819713/,2,8050000,57.0,32.0,10.0,18.419,15,1,0,1,1,8,12,0
http://www.cian.ru/sale/flat/151049297/,2,8362500,62.5,18.0,10.0,6.055,3,0,1,None,1,8,15,1
http://www.cian.ru/sale/flat/150236454/,2,10800000,54.0,32.0,9.0,9.878,7,1,0,0,1,17,17,0
http://www.cian.ru/sale/flat/147000104/,2,10812020,69.8,35.3,20.9,15.631,10,1,1,None,1,18,22,1
http://www.cian.ru/sale/flat/137004142/,3,7400000,55.0,37.0,9.0,18.067,10,0,0,1,1,1,16,0
http://www.cian.ru/sale/flat/149353400/,2,9100000,41.0,26.0,7.0,5.473,22,1,1,0,0,5,5,0
http://www.cian.ru/sale/flat/148456226/,3,13800000,76.6,46.8,10.1,9.372,15,1,0,0,1,11,22,0
http://www.cian.ru/sale/flat/151095436/,1,4200000,30.1,16.2,7.0,11.100,14,0,0,None,1,5,5,0
http://www.cian.ru/sale/flat/49850284/,1,4400000,20.0,11.0,5.0,6.127,12,1,0,0,0,2,5,0
http://www.cian.ru/sale/flat/147688582/,1,6950000,37.0,20.0,9.5,14.329,5,1,0,None,1,6,14,0
http://www.cian.ru/sale/flat/151034011/,2,7800000,52.0,31.0,9.0,16.962,15,1,0,1,0,9,12,0
http://www.cian.ru/sale/flat/148705664/,1,5500000,38.0,19.0,9.0,22.598,None,None,0,None,1,11,14,0
http://www.cian.ru/sale/flat/150744659/,1,5850000,38.0,20.0,10.0,16.659,7,1,0,1,1,4,22,0
http://www.cian.ru/sale/flat/150787907/,1,5000000,32.0,20.0,6.0,13.163,2,1,0,1,1,2,5,0
http://www.cian.ru/sale/flat/47992206/,2,22700000,58.0,42.0,10.0,14.636,18,1,1,0,1,5,28,0
http://www.cian.ru/sale/flat/148269754/,1,13109388,65.5,None,None,12.168,3,0,1,None,0,7,20,1
http://www.cian.ru/sale/flat/150892347/,3,5600000,60.0,40.0,7.0,15.629,6,1,0,None,1,5,9,0
http://www.cian.ru/sale/flat/149828904/,2,9970000,55.0,33.6,6.0,4.209,4,1,1,1,0,3,5,0
http://www.cian.ru/sale/flat/148284698/,1,8377900,42.1,None,None,14.142,4,0,None,None,0,13,None,1
http://www.cian.ru/sale/flat/148997132/,1,8300000,38.0,19.0,10.0,7.249,19,1,None,1,1,2,16,0
http://www.cian.ru/sale/flat/149777527/,1,8500000,38.0,19.0,7.5,9.777,8,1,1,1,1,15,17,0
http://www.cian.ru/sale/flat/150923310/,2,8725935,60.9,None,None,11.042,14,1,None,None,1,3,18,1
http://www.cian.ru/sale/flat/150738569/,2,32100000,86.0,58.0,28.0,12.276,15,1,1,0,1,14,22,0
http://www.cian.ru/sale/flat/49747599/,3,42000000,87.4,51.2,13.3,3.236,7,1,0,1,1,9,12,0
http://www.cian.ru/sale/flat/150971711/,2,6300000,43.0,27.0,6.0,11.692,10,1,1,None,1,2,5,0
http://www.cian.ru/sale/flat/150888285/,1,6990000,39.0,18.0,9.0,12.739,8,1,0,0,1,11,17,0
http://www.cian.ru/sale/flat/149281031/,1,7735667,39.8,17.0,10.3,17.010,5,1,1,None,1,18,19,1
http://www.cian.ru/sale/flat/150888629/,2,20800000,75.0,45.0,None,5.240,11,1,None,None,0,2,4,0
http://www.cian.ru/sale/flat/150920232/,1,28622000,56.4,None,None,0.893,7,1,1,None,1,4,6,1
http://www.cian.ru/sale/flat/150599478/,1,33500000,53.0,33.0,20.0,2.940,10,1,None,0,0,5,10,0
http://www.cian.ru/sale/flat/149464634/,2,6300000,47.1,26.8,6.0,14.924,15,1,0,1,1,1,9,0
http://www.cian.ru/sale/flat/149478919/,3,8500000,60.0,44.0,7.0,14.992,15,1,0,None,1,4,9,0
http://www.cian.ru/sale/flat/149245802/,2,8300000,53.3,31.3,10.0,18.084,5,0,1,0,1,17,17,0
http://www.cian.ru/sale/flat/151128661/,1,7200000,37.0,20.0,10.0,6.529,18,1,None,1,1,10,14,0
http://www.cian.ru/sale/flat/150785146/,1,4750000,41.0,19.5,7.0,25.555,7,1,0,None,1,6,9,0
http://www.cian.ru/sale/flat/150966779/,1,3857004,38.3,14.4,10.6,19.756,10,0,0,None,1,5,25,1
http://www.cian.ru/sale/flat/149352789/,2,9315200,56.8,36.0,14.0,18.463,7,1,1,None,0,13,19,1
http://www.cian.ru/sale/flat/150638583/,2,41500000,68.0,42.0,9.0,2.204,7,1,1,None,1,3,8,0
http://www.cian.ru/sale/flat/150651568/,2,7400000,39.0,24.0,6.1,11.123,16,1,0,0,1,7,12,0
http://www.cian.ru/sale/flat/148269778/,1,11138656,56.8,None,None,12.168,3,0,1,None,0,14,20,1
http://www.cian.ru/sale/flat/150873954/,1,10300000,43.4,30.4,13.0,11.413,10,1,1,None,1,12,21,1
http://www.cian.ru/sale/flat/150911588/,3,10800000,73.3,43.0,8.8,18.724,6,1,0,1,1,9,14,0
http://www.cian.ru/sale/flat/47242032/,1,11810400,59.0,59.0,None,6.295,3,1,1,None,0,7,28,1
http://www.cian.ru/sale/flat/24668914/,2,9872975,54.4,30.0,12.0,7.860,7,0,1,1,0,4,9,0
http://www.cian.ru/sale/flat/144871982/,3,72173302,109.8,None,None,2.945,12,1,None,None,0,4,13,1
http://www.cian.ru/sale/flat/150937932/,1,4650000,32.0,20.0,6.0,12.787,11,1,0,1,1,4,9,0
http://www.cian.ru/sale/flat/149382747/,2,9600000,44.8,30.0,6.0,9.331,7,1,1,0,1,4,8,0
http://www.cian.ru/sale/flat/150188024/,1,10563597,46.1,26.1,4.1,10.925,3,0,None,None,1,6,9,1
http://www.cian.ru/sale/flat/16352212/,4,55200000,144.0,80.6,18.0,12.276,10,1,1,0,1,7,20,0
http://www.cian.ru/sale/flat/149311291/,2,7290000,47.0,29.0,6.5,6.392,15,1,0,0,1,2,5,0
http://www.cian.ru/sale/flat/151050072/,2,9109018,53.7,None,None,9.644,6,0,None,None,1,5,8,1
http://www.cian.ru/sale/flat/12417337/,2,6350000,38.0,25.4,7.0,10.097,7,1,1,1,1,5,9,0
http://www.cian.ru/sale/flat/149271203/,1,8800000,45.0,21.0,9.0,16.041,5,1,None,1,1,14,22,0
http://www.cian.ru/sale/flat/150717685/,3,15500000,75.0,46.0,10.5,14.173,23,1,0,1,1,5,16,0
http://www.cian.ru/sale/flat/149689968/,2,6300000,45.0,30.6,6.0,14.040,5,1,None,None,1,5,5,0
http://www.cian.ru/sale/flat/34485934/,3,17300000,76.0,44.0,10.1,15.770,15,1,0,0,1,4,18,0
http://www.cian.ru/sale/flat/149105430/,1,5650000,38.0,19.0,8.0,20.892,7,0,0,1,1,11,16,0
http://www.cian.ru/sale/flat/149670384/,3,25000000,128.6,102.0,None,9.639,5,1,1,None,0,20,56,0
http://www.cian.ru/sale/flat/149545325/,2,13500000,52.2,32.2,8.0,2.996,3,1,None,None,1,3,8,0
http://www.cian.ru/sale/flat/149046937/,2,12161440,46.4,30.9,4.7,15.233,5,1,1,None,0,17,26,1
http://www.cian.ru/sale/flat/149312134/,1,6000000,37.2,19.0,8.2,13.134,13,1,0,None,1,5,14,0
http://www.cian.ru/sale/flat/148405844/,1,9250000,40.0,20.0,8.0,10.783,20,1,0,1,1,4,17,0
http://www.cian.ru/sale/flat/149482802/,1,5690000,39.0,19.0,9.0,18.554,15,1,0,1,1,17,17,0
http://www.cian.ru/sale/flat/150911073/,1,9600000,30.0,15.0,8.0,3.244,7,1,0,None,0,7,8,0
http://www.cian.ru/sale/flat/150695211/,1,7000000,39.0,19.0,8.5,18.162,8,1,0,1,1,4,16,0
http://www.cian.ru/sale/flat/139980927/,2,10178325,54.4,29.6,None,7.860,23,1,1,None,0,4,9,1
http://www.cian.ru/sale/flat/151016151/,3,11390000,54.0,30.0,None,6.358,5,1,1,None,1,2,5,0
http://www.cian.ru/sale/flat/150923969/,2,13000000,40.0,29.0,8.0,4.288,6,1,None,None,1,6,12,0
http://www.cian.ru/sale/flat/150983132/,1,5700000,32.0,21.0,6.5,13.269,10,1,0,None,1,3,9,0
http://www.cian.ru/sale/flat/150477656/,3,19300000,84.0,49.5,11.5,12.406,5,1,0,0,1,12,22,0
http://www.cian.ru/sale/flat/51675819/,2,15950000,68.8,33.7,13.2,16.171,9,1,None,1,1,4,17,0
http://www.cian.ru/sale/flat/150024236/,1,5100255,35.4,None,None,19.420,7,0,1,None,1,23,45,1
http://www.cian.ru/sale/flat/150806972/,2,7950000,50.0,30.0,11.0,21.355,7,1,0,1,0,1,17,0
http://www.cian.ru/sale/flat/149516929/,3,7800000,55.6,37.3,6.0,11.517,21,1,0,1,1,4,5,0
http://www.cian.ru/sale/flat/147635207/,2,26848130,125.6,100.0,None,9.779,15,1,1,None,0,36,37,1
http://www.cian.ru/sale/flat/150880820/,1,3450000,31.0,23.5,7.1,20.186,10,0,1,None,1,6,8,1
http://www.cian.ru/sale/flat/149875639/,2,11000000,54.0,32.4,9.2,12.231,23,1,0,1,1,14,17,0
http://www.cian.ru/sale/flat/148191755/,1,5200000,33.0,20.0,7.0,19.064,17,1,None,None,1,5,5,0
http://www.cian.ru/sale/flat/150191220/,2,11900000,61.5,35.9,11.8,16.193,10,1,1,0,1,12,18,0
http://www.cian.ru/sale/flat/148276527/,2,9300000,59.0,29.3,12.0,14.381,15,1,0,None,1,4,14,0
http://www.cian.ru/sale/flat/150014914/,4,57500000,150.0,85.0,13.0,10.862,28,1,1,None,1,5,16,0
http://www.cian.ru/sale/flat/144299467/,2,6300000,47.0,30.0,7.0,18.642,15,0,0,1,1,11,12,0
http://www.cian.ru/sale/flat/150351205/,2,16855825,82.6,42.7,15.9,8.156,5,1,1,0,1,31,34,0
http://www.cian.ru/sale/flat/150925744/,1,9456422,52.0,34.0,13.0,9.907,5,0,1,0,0,25,37,0
http://www.cian.ru/sale/flat/147907949/,1,5800000,38.4,20.7,9.0,15.556,15,1,0,1,1,9,14,0
http://www.cian.ru/sale/flat/149437060/,1,5700000,33.0,18.0,6.0,15.879,15,1,0,0,0,2,9,0
http://www.cian.ru/sale/flat/150674339/,4,224997615,163.0,None,None,3.203,10,1,1,1,0,2,11,0
http://www.cian.ru/sale/flat/148251579/,2,19990000,90.0,47.5,14.5,13.141,8,1,1,None,1,17,24,0
http://www.cian.ru/sale/flat/150671477/,2,6150000,46.0,30.0,6.0,17.356,9,1,0,1,1,5,5,0
http://www.cian.ru/sale/flat/36843202/,4,19000000,98.0,64.0,10.0,6.525,13,1,None,1,0,1,14,0
http://www.cian.ru/sale/flat/150508702/,3,7500000,65.0,45.0,7.0,14.370,17,1,None,None,1,5,9,0
http://www.cian.ru/sale/flat/27853462/,5,27500000,186.0,89.0,None,4.950,10,1,1,1,1,7,7,0
http://www.cian.ru/sale/flat/149253370/,1,7290000,40.5,27.1,8.5,5.997,16,1,1,0,0,3,4,0
http://www.cian.ru/sale/flat/144449716/,3,39000000,103.0,73.0,15.0,15.128,15,1,1,None,1,14,22,0
http://www.cian.ru/sale/flat/151098723/,1,6000000,32.0,21.0,6.0,10.226,20,0,0,0,1,6,9,0
http://www.cian.ru/sale/flat/48914771/,2,17503200,57.2,27.6,11.6,3.170,10,1,1,None,1,14,19,1
http://www.cian.ru/sale/flat/151085425/,2,16818225,75.9,51.8,5.0,7.017,8,1,1,None,0,10,24,1
http://www.cian.ru/sale/flat/149830786/,1,5600000,38.0,21.0,None,15.873,5,0,None,None,0,1,12,0
http://www.cian.ru/sale/flat/149515352/,2,10510000,56.8,40.0,15.0,12.168,1,1,1,0,0,11,20,0
http://www.cian.ru/sale/flat/150967184/,3,10224144,75.6,10.2,10.1,14.388,7,0,1,None,1,5,7,1
http://www.cian.ru/sale/flat/150188040/,1,12628057,56.8,17.7,13.7,10.925,3,0,None,None,1,2,9,1
http://www.cian.ru/sale/flat/150684678/,1,16544000,51.7,None,None,11.176,15,1,None,None,0,25,33,1
http://www.cian.ru/sale/flat/150345025/,2,6350000,41.9,23.5,6.0,13.831,None,None,None,None,1,10,14,0
http://www.cian.ru/sale/flat/145010665/,3,7413000,59.0,39.0,7.0,12.569,8,1,0,0,1,5,5,0
http://www.cian.ru/sale/flat/150431534/,1,7599000,55.2,26.0,14.0,18.847,None,None,0,None,1,22,25,0
http://www.cian.ru/sale/flat/150654690/,3,12050000,64.0,40.0,6.3,4.566,6,1,0,None,1,4,9,0
http://www.cian.ru/sale/flat/151143079/,2,10000000,56.0,34.0,8.3,16.021,7,1,0,1,1,5,6,0
http://www.cian.ru/sale/flat/149468117/,3,44000000,82.0,46.0,10.0,4.414,8,1,None,0,0,15,15,0
http://www.cian.ru/sale/flat/149530966/,1,6300000,30.0,15.5,7.0,14.851,5,1,0,0,1,2,5,0
http://www.cian.ru/sale/flat/150725725/,1,11900000,54.4,23.5,15.0,13.016,15,1,None,None,1,16,22,0
http://www.cian.ru/sale/flat/147984746/,2,5600000,38.0,27.0,6.7,16.124,15,0,0,1,1,10,12,0
http://www.cian.ru/sale/flat/149907881/,2,12500000,75.0,38.0,13.0,24.419,15,0,1,None,1,15,17,0
http://www.cian.ru/sale/flat/146934396/,1,6250000,38.0,19.1,8.7,13.134,10,1,0,1,1,5,17,0
http://www.cian.ru/sale/flat/149592258/,1,12660744,38.3,None,None,5.064,7,1,1,None,0,5,7,1
